Starttime,Stoptime
8/16/2015 10:47,8/17/2015 9:10
8/16/2015 10:54,8/16/2015 12:05
8/16/2015 10:57,8/16/2015 11:57
8/16/2015 10:57,8/16/2015 12:08
8/16/2015 11:03,8/16/2015 11:26
8/16/2015 11:08,8/16/2015 11:19
8/16/2015 11:09,8/16/2015 12:09
8/16/2015 11:10,8/16/2015 11:49
8/16/2015 11:11,8/16/2015 11:31
8/16/2015 11:13,8/16/2015 12:09
8/16/2015 11:15,8/16/2015 11:51
8/16/2015 11:16,8/16/2015 11:52
8/16/2015 11:18,8/16/2015 12:35
8/16/2015 11:19,8/16/2015 11:44
8/16/2015 11:23,8/16/2015 12:31
8/16/2015 11:27,8/16/2015 12:09
8/16/2015 11:27,8/16/2015 11:34
8/16/2015 11:28,8/16/2015 12:10
8/16/2015 11:32,8/16/2015 11:49
8/16/2015 11:33,8/16/2015 12:32
8/16/2015 11:33,8/16/2015 11:41
8/16/2015 11:34,8/16/2015 11:40
8/16/2015 11:34,8/16/2015 12:26
8/16/2015 11:38,8/16/2015 11:46
8/16/2015 11:38,8/16/2015 11:46
8/16/2015 11:42,8/16/2015 14:56
8/16/2015 11:42,8/16/2015 18:24
8/16/2015 11:43,8/16/2015 12:12
8/16/2015 11:44,8/16/2015 12:49
8/16/2015 11:45,8/16/2015 12:49
8/16/2015 11:48,8/16/2015 15:01
8/16/2015 11:49,8/16/2015 12:31
8/16/2015 11:51,8/16/2015 14:44
8/16/2015 11:54,8/16/2015 13:23
8/16/2015 11:56,8/16/2015 13:23
8/16/2015 11:56,8/16/2015 12:06
8/16/2015 11:59,8/16/2015 13:36
8/16/2015 12:00,8/16/2015 12:20
8/16/2015 12:06,8/16/2015 12:39
8/16/2015 12:06,8/16/2015 14:40
8/16/2015 12:08,8/16/2015 12:43
8/16/2015 12:09,8/16/2015 13:36
8/16/2015 12:09,8/16/2015 12:24
8/16/2015 12:10,8/16/2015 12:57
8/16/2015 12:13,8/16/2015 12:55
8/16/2015 12:17,8/16/2015 12:31
8/16/2015 12:17,8/16/2015 12:25
8/16/2015 12:18,8/16/2015 13:49
8/16/2015 12:29,8/16/2015 12:39
8/16/2015 12:30,8/16/2015 12:45
8/16/2015 12:37,8/16/2015 13:11
8/16/2015 12:37,8/16/2015 12:43
8/16/2015 12:38,8/16/2015 12:58
8/16/2015 12:40,8/17/2015 9:52
8/16/2015 12:46,8/16/2015 13:31
8/16/2015 12:47,8/16/2015 13:19
8/16/2015 12:47,8/16/2015 13:21
8/16/2015 12:47,8/16/2015 12:54
8/16/2015 12:47,8/16/2015 13:23
8/16/2015 12:47,8/16/2015 15:55
8/16/2015 12:49,8/16/2015 15:56
8/16/2015 12:53,8/16/2015 12:55
8/16/2015 12:54,8/16/2015 13:04
8/16/2015 12:57,8/16/2015 13:10
8/16/2015 12:57,8/16/2015 13:10
8/16/2015 12:58,8/16/2015 13:03
8/16/2015 12:59,8/16/2015 13:16
8/16/2015 12:59,8/16/2015 13:16
8/16/2015 12:59,8/16/2015 13:35
8/16/2015 12:59,8/16/2015 13:35
8/16/2015 13:01,8/16/2015 14:50
8/16/2015 13:01,8/16/2015 13:11
8/16/2015 13:05,8/16/2015 14:41
8/16/2015 13:05,8/16/2015 14:08
8/16/2015 13:08,8/16/2015 14:06
8/16/2015 13:08,8/16/2015 14:16
8/16/2015 13:10,8/16/2015 14:17
8/16/2015 13:11,8/16/2015 14:16
8/16/2015 13:11,8/16/2015 14:17
8/16/2015 13:12,8/16/2015 13:30
8/16/2015 13:13,8/16/2015 13:29
8/16/2015 13:13,8/16/2015 13:28
8/16/2015 13:15,8/16/2015 13:39
8/16/2015 13:17,8/16/2015 13:45
8/16/2015 13:18,8/16/2015 13:29
8/16/2015 13:18,8/16/2015 15:39
8/16/2015 13:19,8/16/2015 15:42
8/16/2015 13:29,8/16/2015 14:52
8/16/2015 13:29,8/16/2015 13:46
8/16/2015 13:32,8/16/2015 15:13
8/16/2015 13:38,8/16/2015 14:50
8/16/2015 13:43,8/16/2015 14:23
8/16/2015 13:47,8/16/2015 13:58
8/16/2015 13:48,8/16/2015 15:59
8/16/2015 13:49,8/16/2015 16:05
8/16/2015 13:49,8/16/2015 15:59
8/16/2015 13:49,8/16/2015 16:05
8/16/2015 13:50,8/16/2015 13:57
8/16/2015 13:52,8/16/2015 16:15
8/16/2015 13:53,8/16/2015 16:15
8/16/2015 13:55,8/16/2015 14:02
8/16/2015 13:55,8/16/2015 14:47
8/16/2015 13:58,8/16/2015 14:37
8/16/2015 13:58,8/16/2015 14:46
8/16/2015 13:59,8/16/2015 15:28
8/16/2015 14:00,8/16/2015 14:24
8/16/2015 14:00,8/16/2015 17:29
8/16/2015 14:01,8/16/2015 14:18
8/16/2015 14:01,8/16/2015 14:18
8/16/2015 14:01,8/16/2015 14:04
8/16/2015 14:03,8/16/2015 14:13
8/16/2015 14:04,8/16/2015 14:18
8/16/2015 14:04,8/16/2015 14:11
8/16/2015 14:09,8/16/2015 14:20
8/16/2015 14:10,8/16/2015 15:02
8/16/2015 14:10,8/16/2015 14:21
8/16/2015 14:10,8/16/2015 15:03
8/16/2015 14:11,8/16/2015 15:03
8/16/2015 14:11,8/16/2015 14:19
8/16/2015 14:13,8/16/2015 14:30
8/16/2015 14:13,8/16/2015 14:34
8/16/2015 14:19,8/16/2015 16:16
8/16/2015 14:25,8/16/2015 14:43
8/16/2015 14:25,8/16/2015 14:43
8/16/2015 14:28,8/16/2015 14:58
8/16/2015 14:29,8/16/2015 15:38
8/16/2015 14:29,8/16/2015 15:49
8/16/2015 14:32,8/16/2015 14:59
8/16/2015 14:32,8/16/2015 15:32
8/16/2015 14:39,8/17/2015 0:50
8/16/2015 14:39,8/16/2015 15:12
8/16/2015 14:39,8/17/2015 0:50
8/16/2015 14:39,8/16/2015 15:41
8/16/2015 14:41,8/16/2015 15:16
8/16/2015 14:41,8/16/2015 15:41
8/16/2015 14:42,8/16/2015 14:51
8/16/2015 14:45,8/16/2015 15:17
8/16/2015 14:46,8/16/2015 15:17
8/16/2015 14:47,8/16/2015 14:58
8/16/2015 14:47,8/16/2015 14:58
8/16/2015 14:55,8/16/2015 15:27
8/16/2015 14:59,8/16/2015 15:36
8/16/2015 15:01,8/16/2015 15:36
8/16/2015 15:06,8/16/2015 15:37
8/16/2015 15:06,8/17/2015 9:02
8/16/2015 15:06,8/16/2015 15:34
8/16/2015 15:07,8/16/2015 15:26
8/16/2015 15:08,8/16/2015 15:26
8/16/2015 15:10,8/16/2015 16:10
8/16/2015 15:12,8/16/2015 15:37
8/16/2015 15:12,8/16/2015 15:35
8/16/2015 15:13,8/16/2015 15:35
8/16/2015 15:16,8/16/2015 17:44
8/16/2015 15:18,8/16/2015 16:24
8/16/2015 15:18,8/16/2015 16:39
8/16/2015 15:19,8/16/2015 16:40
8/16/2015 15:19,8/16/2015 16:03
8/16/2015 15:20,8/16/2015 16:10
8/16/2015 15:21,8/16/2015 16:53
8/16/2015 15:22,8/16/2015 16:40
8/16/2015 15:23,8/16/2015 16:22
8/16/2015 15:23,8/16/2015 15:58
8/16/2015 15:24,8/16/2015 16:41
8/16/2015 15:32,8/16/2015 15:43
8/16/2015 15:35,8/16/2015 15:39
8/16/2015 15:36,8/16/2015 16:18
8/16/2015 15:38,8/16/2015 16:13
8/16/2015 15:40,8/16/2015 15:57
8/16/2015 15:41,8/16/2015 15:57
8/16/2015 15:43,8/16/2015 15:56
8/16/2015 15:44,8/16/2015 16:35
8/16/2015 15:45,8/16/2015 15:53
8/16/2015 15:46,8/16/2015 16:54
8/16/2015 15:49,8/16/2015 16:00
8/16/2015 15:51,8/16/2015 16:35
8/16/2015 15:52,8/16/2015 16:35
8/16/2015 15:52,8/16/2015 16:36
8/16/2015 15:54,8/16/2015 17:07
8/16/2015 15:54,8/16/2015 17:07
8/16/2015 15:57,8/16/2015 16:28
8/16/2015 15:59,8/16/2015 16:15
8/16/2015 16:00,8/16/2015 18:53
8/16/2015 16:00,8/16/2015 16:29
8/16/2015 16:01,8/16/2015 16:49
8/16/2015 16:04,8/16/2015 19:42
8/16/2015 16:04,8/16/2015 16:44
8/16/2015 16:05,8/17/2015 12:55
8/16/2015 16:11,8/16/2015 16:19
8/16/2015 16:13,8/16/2015 16:35
8/16/2015 16:15,8/17/2015 7:56
8/16/2015 16:17,8/16/2015 16:28
8/16/2015 16:18,8/16/2015 16:25
8/16/2015 16:20,8/16/2015 16:47
8/16/2015 16:20,8/16/2015 16:38
8/16/2015 16:21,8/16/2015 16:59
8/16/2015 16:22,8/16/2015 16:38
8/16/2015 16:22,8/16/2015 16:48
8/16/2015 16:23,8/16/2015 16:45
8/16/2015 16:24,8/16/2015 17:39
8/16/2015 16:24,8/16/2015 18:33
8/16/2015 16:26,8/16/2015 17:45
8/16/2015 16:29,8/16/2015 16:40
8/16/2015 16:32,8/16/2015 17:51
8/16/2015 16:32,8/16/2015 17:42
8/16/2015 16:32,8/16/2015 17:48
8/16/2015 16:34,8/16/2015 18:17
8/16/2015 16:35,8/16/2015 17:35
8/16/2015 16:35,8/16/2015 18:17
8/16/2015 16:36,8/16/2015 16:44
8/16/2015 16:37,8/16/2015 18:16
8/16/2015 16:38,8/16/2015 17:16
8/16/2015 16:38,8/16/2015 17:10
8/16/2015 16:39,8/16/2015 17:10
8/16/2015 16:39,8/16/2015 19:58
8/16/2015 16:40,8/16/2015 18:42
8/16/2015 16:40,8/16/2015 17:54
8/16/2015 16:40,8/16/2015 17:56
8/16/2015 16:41,8/16/2015 16:53
8/16/2015 16:41,8/16/2015 18:50
8/16/2015 16:43,8/16/2015 17:19
8/16/2015 16:45,8/16/2015 17:25
8/16/2015 16:46,8/16/2015 17:24
8/16/2015 16:46,8/16/2015 16:55
8/16/2015 16:46,8/16/2015 17:23
8/16/2015 16:49,8/16/2015 17:23
8/16/2015 16:50,8/16/2015 17:29
8/16/2015 16:50,8/16/2015 17:08
8/16/2015 16:50,8/16/2015 17:26
8/16/2015 16:56,8/16/2015 18:09
8/16/2015 16:58,8/16/2015 19:48
8/16/2015 16:58,8/16/2015 17:15
8/16/2015 16:59,8/16/2015 17:10
8/16/2015 17:00,8/16/2015 19:34
8/16/2015 17:02,8/16/2015 19:24
8/16/2015 17:03,8/16/2015 18:38
8/16/2015 17:03,8/16/2015 19:56
8/16/2015 17:04,8/16/2015 18:43
8/16/2015 17:04,8/16/2015 17:46
8/16/2015 17:04,8/16/2015 17:15
8/16/2015 17:04,8/16/2015 17:50
8/16/2015 17:05,8/16/2015 17:31
8/16/2015 17:06,8/16/2015 18:10
8/16/2015 17:07,8/16/2015 17:19
8/16/2015 17:12,8/16/2015 17:37
8/16/2015 17:17,8/16/2015 17:48
8/16/2015 17:18,8/16/2015 17:43
8/16/2015 17:18,8/16/2015 18:29
8/16/2015 17:19,8/16/2015 17:23
8/16/2015 17:21,8/16/2015 17:45
8/16/2015 17:21,8/16/2015 17:56
8/16/2015 17:21,8/16/2015 18:27
8/16/2015 17:22,8/16/2015 17:28
8/16/2015 17:23,8/16/2015 17:51
8/16/2015 17:31,8/16/2015 18:10
8/16/2015 17:35,8/16/2015 17:52
8/16/2015 17:41,8/16/2015 19:04
8/16/2015 17:44,8/16/2015 19:05
8/16/2015 17:45,8/16/2015 18:13
8/16/2015 17:45,8/16/2015 18:22
8/16/2015 17:46,8/16/2015 18:33
8/16/2015 17:47,8/16/2015 19:50
8/16/2015 17:47,8/16/2015 18:33
8/16/2015 17:49,8/16/2015 18:13
8/16/2015 17:50,8/16/2015 18:14
8/16/2015 17:51,8/16/2015 18:01
8/16/2015 17:52,8/16/2015 18:02
8/16/2015 17:53,8/16/2015 18:25
8/16/2015 17:55,8/16/2015 18:24
8/16/2015 17:55,8/16/2015 19:00
8/16/2015 17:58,8/16/2015 18:50
8/16/2015 17:58,8/16/2015 18:50
8/16/2015 17:59,8/16/2015 18:08
8/16/2015 18:01,8/16/2015 18:19
8/16/2015 18:01,8/17/2015 13:26
8/16/2015 18:04,8/16/2015 19:38
8/16/2015 18:05,8/16/2015 18:07
8/16/2015 18:06,8/18/2015 17:38
8/16/2015 18:09,8/16/2015 18:55
8/16/2015 18:11,8/16/2015 19:27
8/16/2015 18:12,8/16/2015 20:15
8/16/2015 18:12,8/16/2015 20:21
8/16/2015 18:12,8/16/2015 19:35
8/16/2015 18:15,8/16/2015 18:45
8/16/2015 18:16,8/16/2015 19:28
8/16/2015 18:16,8/16/2015 18:22
8/16/2015 18:17,8/16/2015 19:01
8/16/2015 18:18,8/16/2015 19:00
8/16/2015 18:21,8/16/2015 19:09
8/16/2015 18:23,8/17/2015 13:21
8/16/2015 18:24,8/16/2015 18:45
8/16/2015 18:24,8/16/2015 18:47
8/16/2015 18:32,8/16/2015 19:40
8/16/2015 18:33,8/16/2015 18:49
8/16/2015 18:34,8/16/2015 19:42
8/16/2015 18:39,8/16/2015 18:48
8/16/2015 18:40,8/16/2015 20:03
8/16/2015 18:43,8/16/2015 18:53
8/16/2015 18:43,8/17/2015 0:50
8/16/2015 18:44,8/17/2015 18:22
8/16/2015 18:45,8/16/2015 20:17
8/16/2015 18:46,8/16/2015 19:11
8/16/2015 18:47,8/16/2015 18:54
8/16/2015 18:49,8/16/2015 18:53
8/16/2015 18:51,8/17/2015 16:00
8/16/2015 18:51,8/16/2015 19:14
8/16/2015 18:52,8/16/2015 20:33
8/16/2015 18:53,8/16/2015 20:33
8/16/2015 18:55,8/16/2015 19:00
8/16/2015 19:03,8/16/2015 19:37
8/16/2015 19:03,8/16/2015 20:26
8/16/2015 19:05,8/16/2015 19:54
8/16/2015 19:05,8/16/2015 19:40
8/16/2015 19:05,8/16/2015 19:56
8/16/2015 19:06,8/16/2015 20:21
8/16/2015 19:06,8/16/2015 19:15
8/16/2015 19:07,8/16/2015 19:14
8/16/2015 19:08,8/16/2015 19:37
8/16/2015 19:10,8/16/2015 20:21
8/16/2015 19:11,8/16/2015 20:41
8/16/2015 19:11,8/16/2015 19:19
8/16/2015 19:11,8/16/2015 20:40
8/16/2015 19:11,8/16/2015 20:25
8/16/2015 19:12,8/16/2015 19:19
8/16/2015 19:22,8/16/2015 19:28
8/16/2015 19:24,8/16/2015 20:38
8/16/2015 19:24,8/16/2015 20:38
8/16/2015 19:29,8/16/2015 20:27
8/16/2015 19:30,8/16/2015 20:28
8/16/2015 19:30,8/16/2015 19:34
8/16/2015 19:34,8/16/2015 19:59
8/16/2015 19:35,8/16/2015 19:55
8/16/2015 19:35,8/16/2015 20:13
8/16/2015 19:35,8/16/2015 19:48
8/16/2015 19:36,8/16/2015 20:14
8/16/2015 19:37,8/16/2015 20:14
8/16/2015 19:38,8/16/2015 19:48
8/16/2015 19:51,8/16/2015 20:15
8/16/2015 19:53,8/16/2015 21:21
8/16/2015 19:56,8/16/2015 20:07
8/16/2015 19:56,8/16/2015 21:29
8/16/2015 20:06,8/16/2015 20:15
8/16/2015 20:07,8/16/2015 20:11
8/16/2015 20:09,8/16/2015 21:01
8/16/2015 20:10,8/16/2015 20:15
8/16/2015 20:10,8/16/2015 20:22
8/16/2015 20:14,8/16/2015 20:26
8/16/2015 20:21,8/16/2015 20:48
8/16/2015 20:22,8/16/2015 20:25
8/16/2015 20:25,8/16/2015 20:37
8/16/2015 20:27,8/16/2015 21:09
8/16/2015 20:27,8/16/2015 22:37
8/16/2015 20:32,8/16/2015 22:05
8/16/2015 20:34,8/16/2015 21:07
8/16/2015 20:39,8/16/2015 22:07
8/16/2015 20:39,8/16/2015 21:02
8/16/2015 20:42,8/16/2015 22:34
8/16/2015 20:48,8/16/2015 21:30
8/16/2015 21:12,8/16/2015 21:24
8/16/2015 21:12,8/19/2015 11:13
8/16/2015 21:32,8/16/2015 22:11
8/16/2015 21:34,8/16/2015 22:11
8/16/2015 21:36,8/16/2015 23:09
8/16/2015 21:36,8/16/2015 23:10
8/16/2015 21:37,8/16/2015 23:10
8/16/2015 21:42,8/16/2015 22:28
8/16/2015 21:43,8/16/2015 22:27
8/16/2015 21:49,8/16/2015 21:52
8/16/2015 21:49,8/16/2015 21:52
8/16/2015 22:02,8/16/2015 22:24
8/16/2015 22:03,8/16/2015 22:23
8/16/2015 22:05,8/16/2015 22:07
8/16/2015 22:09,8/16/2015 22:26
8/16/2015 22:22,8/16/2015 22:45
8/16/2015 22:38,8/16/2015 22:41
8/16/2015 23:02,8/16/2015 23:31
8/16/2015 23:03,8/16/2015 23:27
8/16/2015 23:04,8/16/2015 23:52
